id,url,landmark_id,category,hierarchical_label,natural_or_human_made
59bd31ea8c262a82,https://upload.wikimedia.org/wikipedia/commons/4/4e/Heinrich-Laehr-Park_in_winter_06.jpg,112902,http://commons.wikimedia.org/wiki/Category:Heinrich-Laehr-Park,parks,natural
9eb9114ab8826ce5,https://upload.wikimedia.org/wikipedia/commons/2/23/V%C3%A1rosi_utca_%28Strada_Cetatii%29%2C_szemben_az_%C3%93ratorony._Fortepan_20524.jpg,103232,http://commons.wikimedia.org/wiki/Category:Sighi%C8%99oara_clock_tower,tower,human-made
417e92105afb89c3,https://upload.wikimedia.org/wikipedia/commons/3/36/Puy_de_la_Tourte_2015-05-12.jpg,145231,http://commons.wikimedia.org/wiki/Category:Monts_du_Cantal,mountain,natural
5ea79cf3ebaa02c2,https://upload.wikimedia.org/wikipedia/commons/8/8e/Amico_aspertini%2C_deviazione_del_fiume_serchio%2C_1508-09%2C_02.jpg,143050,http://commons.wikimedia.org/wiki/Category:Cappella_di_Sant'Agostino_(Lucca),church,human-made
9f550237dfa9155e,http://upload.wikimedia.org/wikipedia/commons/d/d4/Linz_StMartin_v_SO.jpg,4323,http://commons.wikimedia.org/wiki/Category:St._Martin_(Linz_am_Rhein),church,human-made
300aa9a820bf001a,https://upload.wikimedia.org/wikipedia/commons/1/15/Mosqu%C3%A9e_de_Essayda%2C_Monastir_13%2C_mai_2013.tiff,51589,http://commons.wikimedia.org/wiki/Category:Great_Mosque_of_Monastir,mosque,human-made
7ec2aeebfaf51235,https://upload.wikimedia.org/wikipedia/commons/a/ad/Amsterdamse_Waterleidingduinen-02.jpg,189884,http://commons.wikimedia.org/wiki/Category:Amsterdamse_waterleidingduinen,parks,natural
07a5b809720de12d,https://upload.wikimedia.org/wikipedia/commons/7/71/L%27Aigle_-_2016-06-19_-_IMG_3914-32.jpg,59707,http://commons.wikimedia.org/wiki/Category:%C3%89glise_Saint-Martin_de_L'Aigle,church,human-made
eb59bafaac77420b,https://upload.wikimedia.org/wikipedia/commons/6/62/Rajarani_Temple%2C_Bbsr_-_6.jpg,14587,http://commons.wikimedia.org/wiki/Category:Rajarani_Temple,hindu temple,human-made
e55974df1082fdce,https://upload.wikimedia.org/wikipedia/commons/f/fc/Berlin_-_J%C3%BCdischer_Friedhof_Sch%C3%B6nhauser.4063.jpg,83966,http://commons.wikimedia.org/wiki/Category:J%C3%BCdischer_Friedhof_Sch%C3%B6nhauser_Allee,cemetery,human-made
1bf4c9164d3dcee9,https://upload.wikimedia.org/wikipedia/commons/b/bd/Grip._Valg_i_Norges_minste_kommune_-_L0062_961Fo30141701270105.jpg,116485,http://commons.wikimedia.org/wiki/Category:Grip,island,natural
071e2d6c9df79f66,http://upload.wikimedia.org/wikipedia/commons/d/d6/Stadszijde_-_Dordrecht_-_20060268_-_RCE.jpg,104235,http://commons.wikimedia.org/wiki/Category:Groothoofdspoort,gate,human-made
13505fce31486065,https://upload.wikimedia.org/wikipedia/commons/2/24/Rosheim%2C_%C3%89glise_Saint-Pierre-et-Saint-Paul-PM_50050.jpg,124292,"http://commons.wikimedia.org/wiki/Category:Saints-Pierre-et-Paul,_Rosheim",church,human-made
b5821b4d6bad421b,http://upload.wikimedia.org/wikipedia/commons/8/88/Ohridsko_Ezero_Ohrid_i_Sv_Naum_%2865%29.JPG,120885,http://commons.wikimedia.org/wiki/Category:Lake_Ohrid,lake,natural
fe81620d91d20b31,https://upload.wikimedia.org/wikipedia/commons/2/22/Hydrangea_macrophylla_%27Jyogasaki%27.jpg,1635,http://commons.wikimedia.org/wiki/Category:TakahataFudo,buddhist temple,human-made
f0482e44a03835f7,https://upload.wikimedia.org/wikipedia/commons/5/5b/%D0%A3%D1%81%D0%BF%D0%B5%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D1%81%D0%BE%D0%B1%D0%BE%D1%80_11.jpg,37673,http://commons.wikimedia.org/wiki/Category:Assumption_Cathedral_in_Moscow,church,human-made
bcca6ff58b97a455,https://upload.wikimedia.org/wikipedia/commons/8/80/St._Augustine_Tower..JPG,99309,"http://commons.wikimedia.org/wiki/Category:St._Augustine_Church,_Goa",church,human-made
63279d118421df69,https://upload.wikimedia.org/wikipedia/commons/3/3d/Mawangdui_banner_from_tomb_no1.jpg,187308,http://commons.wikimedia.org/wiki/Category:Mawangdui,archeological site,human-made
8db575f73e00b6cf,https://upload.wikimedia.org/wikipedia/commons/2/2c/Aerial_View_of_Kronberg_and_S%C3%A4ntis_14.02.2008_14-43-45.JPG,21995,http://commons.wikimedia.org/wiki/Category:Kronberg_AI,mountain,natural
76dc7f0cd1621a4f,https://upload.wikimedia.org/wikipedia/commons/5/54/NSG_Gronauer_Masch_%28113%29.jpg,134217,http://commons.wikimedia.org/wiki/Category:Naturschutzgebiet_Gronauer_Masch,parks,natural
9c5382c1557bc518,https://upload.wikimedia.org/wikipedia/commons/f/f1/20140416_160308_Wanfried_Plesse_Turm.jpg,100610,http://commons.wikimedia.org/wiki/Category:Plesseturm,tower,human-made
4538c498212fc324,https://upload.wikimedia.org/wikipedia/commons/a/a2/Interieur_koor_noord-oost_deel_wijdingskruis_-_Abcoude_-_20004186_-_RCE.jpg,179104,"http://commons.wikimedia.org/wiki/Category:Nederlands_Hervormde_Kerk,_Abcoude",church,human-made
d922c0b466dc0a13,https://upload.wikimedia.org/wikipedia/commons/e/ed/SanabriaTeraOberlauf.jpg,13941,http://commons.wikimedia.org/wiki/Category:Sanabria_Lake_Natural_Park,parks,natural
dd34f058a3425c0c,https://upload.wikimedia.org/wikipedia/commons/7/70/%E4%BA%AC%E9%83%BD%E5%B8%82%E5%8B%95%E7%89%A9%E5%9C%92_-_panoramio_%281%29.jpg,57448,http://commons.wikimedia.org/wiki/Category:Kyoto_Zoo,zoo,human-made
1b9e38a3816900c1,https://upload.wikimedia.org/wikipedia/commons/8/8f/Stadiumtournoi.JPG,4016,http://commons.wikimedia.org/wiki/Category:Colmar_Stadium,sports venue,human-made
bc0f0407466bb2c8,https://upload.wikimedia.org/wikipedia/commons/1/1d/CAPELLA_DELS_SOCORS_-_TOSSA_-_IB-011.JPG,179932,http://commons.wikimedia.org/wiki/Category:Capella_dels_Socors,church,human-made
f9dcd3a3c80bd372,http://upload.wikimedia.org/wikipedia/commons/4/41/Cz%C4%99stochowa_muzeum_kolejnictwa_lampa_naftowa_o%C5%9Bwietlanie_blokowe_16.01.10_p.jpg,72834,http://commons.wikimedia.org/wiki/Category:Muzeum_Historii_Kolei_w_Cz%C4%99stochowie,museum,human-made
5a97498ed12241c1,https://upload.wikimedia.org/wikipedia/commons/7/77/%D0%93%D0%B0%D1%82%D1%87%D0%B8%D0%BD%D0%B0_%D0%9F%D1%80%D0%B8%D0%BE%D1%80%D0%B0%D1%82%D1%81%D0%BA%D0%B8%D0%B9_%D0%94%D0%B2%D0%BE%D1%80%D0%B5%D1%86_%282%29.JPG,125015,http://commons.wikimedia.org/wiki/Category:Priory_Palace,palace,human-made
93632d566ca999e0,https://upload.wikimedia.org/wikipedia/commons/6/65/Malacca_River.jpg,187123,http://commons.wikimedia.org/wiki/Category:Melaka_River,river,natural
872363feedfe46e6,https://upload.wikimedia.org/wikipedia/commons/7/73/Nebraska_Football_-_Memorial_Stadium_%28258064673%29.jpg,201029,http://commons.wikimedia.org/wiki/Category:Memorial_Stadium_(Lincoln),sports venue,human-made
d4e343cd876b007c,https://upload.wikimedia.org/wikipedia/commons/e/e9/Croton_Reservoir.jpg,192020,http://commons.wikimedia.org/wiki/Category:New_Croton_Reservoir,lake,natural
10126d9958ddb675,https://upload.wikimedia.org/wikipedia/commons/6/63/PM_105734_E_El_Llor.jpg,201855,http://commons.wikimedia.org/wiki/Category:Sant_Juli%C3%A0_del_Llor_(Torrefeta),church,human-made
a92d183cda2752ed,https://upload.wikimedia.org/wikipedia/commons/b/b5/Museu_Paulista_2.jpg,200989,http://commons.wikimedia.org/wiki/Category:Parque_da_Independ%C3%AAncia,parks,natural
19e5ba8791933d5e,https://upload.wikimedia.org/wikipedia/commons/a/a5/Montrose_Air_Station_Heritage_Centre_Memorial_Stone.jpg,180459,http://commons.wikimedia.org/wiki/Category:Montrose_Air_Station_Heritage_Centre,museum,human-made
89b45a3c6549de22,http://upload.wikimedia.org/wikipedia/commons/2/26/Burg_Wernerseck_2015.jpg,10576,http://commons.wikimedia.org/wiki/Category:Burg_Wernerseck,castle / fort,human-made
b4b27d87154ecc32,https://upload.wikimedia.org/wikipedia/commons/b/bc/Starr_080219-3000_Passiflora_vitifolia.jpg,62798,http://commons.wikimedia.org/wiki/Category:Enchanted_Floral_Gardens_of_Kula,garden,natural
d70d0d0776c6babb,https://upload.wikimedia.org/wikipedia/commons/1/1e/%D0%A6%D1%80%D0%BA%D0%B2%D0%B0_%D0%A1%D0%B2%D0%B5%D1%82%D0%BE%D0%B3_%D0%98%D0%BB%D0%B8%D1%98%D0%B5_-_%D0%9D%D0%B0%D0%B4%D0%B0%D0%BD%D0%B8%D1%9B%D0%B8_%28%D0%A2%D1%80%D0%B5%D0%B1%D0%B8%D1%9A%D0%B5%29_10.jpg,167705,http://commons.wikimedia.org/wiki/Category:Nadini%C4%87i_Church,church,human-made
c67c53799cc0d3f0,https://upload.wikimedia.org/wikipedia/commons/a/aa/Saale-024.jpg,63840,http://commons.wikimedia.org/wiki/Category:Elberadweg,trail,natural
23f78c760b6a94fa,https://upload.wikimedia.org/wikipedia/commons/2/2d/Mattancherry.JPG,165947,http://commons.wikimedia.org/wiki/Category:Mattancherry_Palace,palace,human-made
7a231052e9f73d29,https://upload.wikimedia.org/wikipedia/commons/3/37/Swojetisches_Kriegsger%C3%A4t2.jpg,106059,http://commons.wikimedia.org/wiki/Category:German-Russian_Museum_Berlin-Karlshorst,museum,human-made
a1e0fbc4a7f095d7,https://upload.wikimedia.org/wikipedia/commons/7/71/Castello_pasquini%2C_dragone_01.JPG,183469,http://commons.wikimedia.org/wiki/Category:Castello_Pasquini,castle / fort,human-made
0a611e46f69528e8,https://upload.wikimedia.org/wikipedia/commons/d/dc/Day83Round4_-_Redpath_Museum_in_Montreal.jpg,125202,http://commons.wikimedia.org/wiki/Category:Redpath_Museum,museum,human-made
c1dc3384b890e2c3,https://upload.wikimedia.org/wikipedia/commons/4/43/Devotees_at_Yamunotri_Temple.jpg,29363,http://commons.wikimedia.org/wiki/Category:Yamunotri,village,human-made
44ee4fd900baf7b6,https://upload.wikimedia.org/wikipedia/commons/3/39/Red-flagged_Train_emblem_%2820151004094917%29.jpg,8371,http://commons.wikimedia.org/wiki/Category:Shanghai_Railway_Museum,museum,human-made
95873a7ea36e61e9,https://upload.wikimedia.org/wikipedia/commons/6/6c/Park_der_Villa_H%C3%BCgel.jpg,190089,http://commons.wikimedia.org/wiki/Category:H%C3%BCgelpark,parks,natural
420ed4dc62cd2dc7,https://upload.wikimedia.org/wikipedia/commons/7/71/Alter_Suedfriedhof-3.jpg,123450,http://commons.wikimedia.org/wiki/Category:Alter_S%C3%BCdfriedhof_in_M%C3%BCnchen,cemetery,human-made
5f94869069dbeb5d,https://upload.wikimedia.org/wikipedia/commons/3/3c/Nationalpark_M%C3%BCritz_-_Rundweg_bei_Speck_-_Weg_vom_M%C3%BChlenbach_Richtung_Speck_%2822%29.jpg,105337,http://commons.wikimedia.org/wiki/Category:M%C3%BCritz-Nationalpark,parks,natural
70e5c987072ee135,https://upload.wikimedia.org/wikipedia/commons/1/11/Cavalry_of_the_Empire_in_Hyde_Park_2.jpg,27203,http://commons.wikimedia.org/wiki/Category:Cavalry_of_the_Empire_Memorial,memorial,human-made
d414f0a46e040c4a,https://upload.wikimedia.org/wikipedia/commons/d/df/Cala_Morell_necropolis_cave_4_%286%29.jpg,202898,http://commons.wikimedia.org/wiki/Category:Necr%C3%B2polis_de_Son_Morell_Nou,cemetery,human-made
b15a09a93e2a9320,https://upload.wikimedia.org/wikipedia/commons/f/f5/Wlm_arosio_077.jpg,26686,http://commons.wikimedia.org/wiki/Category:San_Michele_(Alto_Malcantone),church,human-made
87ea689e858e469f,https://upload.wikimedia.org/wikipedia/commons/3/36/Hoshi_Jinja_Mukunoki_20121201_2.JPG,7255,http://commons.wikimedia.org/wiki/Category:Hoshi-jinja_(Nagoya),shinto shrine,human-made
12f36b5af1a87664,https://upload.wikimedia.org/wikipedia/commons/a/af/Chap_saint_bernardin_antibes_03.jpg,191375,http://commons.wikimedia.org/wiki/Category:Chapelle_Saint-Bernardin_d'Antibes,church,human-made
2817e99f02de5e98,https://upload.wikimedia.org/wikipedia/commons/3/3b/Interieur%2C_overzicht_van_de_ridderzaal_met_balkenplafond_-_Horn_-_20408326_-_RCE.jpg,103669,http://commons.wikimedia.org/wiki/Category:Kasteel_Horn,castle / fort,human-made
da814f64814aebce,https://upload.wikimedia.org/wikipedia/commons/3/37/Rundviks_kyrka_09.JPG,144820,http://commons.wikimedia.org/wiki/Category:Rundviks_kyrka,church,human-made
cd1b0de0914bfdfd,http://upload.wikimedia.org/wikipedia/commons/1/12/Devil%27s_churn_08.jpg,155756,http://commons.wikimedia.org/wiki/Category:Devil's_Churn,ocean area ,natural
d632aa44d9f591ad,http://upload.wikimedia.org/wikipedia/commons/c/c1/Latarnia_morska_Stilo.jpg,96805,http://commons.wikimedia.org/wiki/Category:Stilo_Lighthouse,lighthouse,human-made
4df1459f38d57d78,https://upload.wikimedia.org/wikipedia/commons/2/2c/Kettle_Ness_-_geograph.org.uk_-_1420774.jpg,41874,http://commons.wikimedia.org/wiki/Category:Runswick_Bay,ocean area ,natural
6e61ac9e8e8af200,https://upload.wikimedia.org/wikipedia/commons/9/9c/Grand_Lac_%40_Parc_Georges_Valbon_%40_Saint-Denis_%2830421507060%29.jpg,160944,http://commons.wikimedia.org/wiki/Category:Parc_d%C3%A9partemental_Georges-Valbon,parks,natural
ff8fe84e16dc4640,https://upload.wikimedia.org/wikipedia/commons/f/f6/Sandringham_House_and_the_upper_lake_with_the_nest-4573958187.jpg,31524,http://commons.wikimedia.org/wiki/Category:Sandringham_House,house,human-made
41b2046727f30dab,https://upload.wikimedia.org/wikipedia/commons/2/2f/Kilauea_Iki_crater%2C_Big_Island%2C_Hawaii%2C_USA1.jpg,45271,http://commons.wikimedia.org/wiki/Category:K%C4%ABlauea_Iki,volcano,natural
1b8d641aea22d5da,https://upload.wikimedia.org/wikipedia/commons/6/6e/Shelley_Barn_-_geograph.org.uk_-_85901.jpg,19671,http://commons.wikimedia.org/wiki/Category:Monkspath,settlement,human-made
06cebf47709f5020,https://upload.wikimedia.org/wikipedia/commons/b/be/%D0%9C%D0%B0%D0%BB%D0%BE%D0%BE%D1%85%D1%82%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D1%87%D0%B5%D1%80%D0%B5%D0%B7_%D0%91%D0%BE%D0%BB%D1%8C%D1%88%D0%B5%D0%BE%D1%85%D1%82%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9.jpg,183252,http://commons.wikimedia.org/wiki/Category:Bolsheokhtinsky_Bridge,bridge,human-made
ced8966e561e7ce7,http://upload.wikimedia.org/wikipedia/commons/9/95/G_3_Cairn_von_Gavrini_C.jpg,143061,http://commons.wikimedia.org/wiki/Category:Cairn_de_Gavrinis,stone,natural
f4cef12d08941147,https://upload.wikimedia.org/wikipedia/commons/f/f5/Rheinisches_Landesmuseum_%28Bonn%29_jm54054.jpg,69869,http://commons.wikimedia.org/wiki/Category:Rheinisches_Landesmuseum_Bonn,museum,human-made
7c27ddc55c7d2fe6,https://upload.wikimedia.org/wikipedia/commons/9/91/Sylhet_International_Cricket_Stadium_%2874%29.JPG,96236,http://commons.wikimedia.org/wiki/Category:Sylhet_International_Cricket_Stadium,sports venue,human-made
55f00629c6285013,http://upload.wikimedia.org/wikipedia/commons/4/48/Villa_Jongerius_Utrecht_13.JPG,107935,http://commons.wikimedia.org/wiki/Category:Villa_Jongerius_en_Jongeriuskantoor,house,human-made
8b939cf1b0a015ab,https://upload.wikimedia.org/wikipedia/commons/c/c0/Ballarat_tram_front_view.JPG,113460,http://commons.wikimedia.org/wiki/Category:Ballarat_Tramway_Museum,museum,human-made
e583ac8bd066200c,https://upload.wikimedia.org/wikipedia/commons/e/ec/Tomb_of_Cyrus_the_Great_Darafsh_1_%2858%29.JPG,14699,http://commons.wikimedia.org/wiki/Category:Tomb_of_Cyrus_the_Great,cemetery,human-made
303f53bb8770428b,https://upload.wikimedia.org/wikipedia/commons/c/c5/Vondelpark_%2814%29.jpg,150026,http://commons.wikimedia.org/wiki/Category:Vondelpark,parks,natural
ca98bf1577966141,https://upload.wikimedia.org/wikipedia/commons/c/ce/Machhepuchre_himal.jpg,88006,http://commons.wikimedia.org/wiki/Category:Machhapuchchhre,mountain,natural
4608026904d0276f,https://upload.wikimedia.org/wikipedia/commons/7/75/La_Chauss%C3%A9e-Tirancourt_%2880%29%2C_parc_Samara%2C_aire_des_berges%2C_%C3%A9tang_2.jpg,124408,http://commons.wikimedia.org/wiki/Category:Parc_de_Samara,archeological site,human-made
7a93a728d90fa01a,https://upload.wikimedia.org/wikipedia/commons/f/f6/Narragansett_Baptist_Church-South_Ferry_Church.JPG,126867,http://commons.wikimedia.org/wiki/Category:Narragansett_Baptist_Church,church,human-made
ef9f452a3d44de20,https://upload.wikimedia.org/wikipedia/commons/2/26/Lincoln_Memorial_--.jpg,47176,http://commons.wikimedia.org/wiki/Category:Abraham_Lincoln_seated_at_the_Lincoln_Memorial,sculpture,human-made
a7ed5ec33c04d428,https://upload.wikimedia.org/wikipedia/commons/f/f2/Iffeldorf%2C_St._Vitus%2C_Krippe_2017-01_%281%29.jpg,130502,http://commons.wikimedia.org/wiki/Category:St._Vitus_(Iffeldorf),church,human-made
e2303cf1b5b08bda,https://upload.wikimedia.org/wikipedia/commons/a/a1/Roma_d%C3%B6nemi_lahit_par%C3%A7as%C4%B1.jpg,124213,http://commons.wikimedia.org/wiki/Category:Tokat_Museum,museum,human-made
75ac5385850e2b71,https://upload.wikimedia.org/wikipedia/commons/5/59/Hotel_de_Emauspoort_bakfiets_-_panoramio.jpg,98900,http://commons.wikimedia.org/wiki/Category:Nieuwe_Kerk_(Delft),church,human-made
2c82d3d00fd5c602,https://upload.wikimedia.org/wikipedia/commons/0/0c/Sydney_Opera_House_2_%28249725989%29.jpg,55350,http://commons.wikimedia.org/wiki/Category:Sydney_Opera_House,theatre,human-made
a6cdf027b4f09515,https://upload.wikimedia.org/wikipedia/commons/a/a1/Studentenprotest-11-DSC_0109.jpg,141998,http://commons.wikimedia.org/wiki/Category:Malieveld,square,human-made
b12c2ba079b614ce,http://upload.wikimedia.org/wikipedia/commons/6/60/Skopje%2C_n%C3%A1hrobky_u_kostela_sv_Spasa.jpg,202886,http://commons.wikimedia.org/wiki/Category:Church_of_the_Ascension_of_Christ_(Skopje),church,human-made
eb8a5547bb9540e0,https://upload.wikimedia.org/wikipedia/commons/8/8f/Maquette_de_Kalaa_de_Beni_Hammad.jpg,22299,http://commons.wikimedia.org/wiki/Category:Kal%C3%A2a_des_B%C3%A9ni_Hammad,settlement,human-made
db1065b315f3a9a7,http://upload.wikimedia.org/wikipedia/commons/9/97/Huistenbosch.jpg,115091,http://commons.wikimedia.org/wiki/Category:Huis_Ten_Bosch_(theme_park),amusement park,human-made
8312d52ed1e7d80f,https://upload.wikimedia.org/wikipedia/commons/0/09/Jardin_de_la_Raffinerie_Say_%40_Paris_%2831972769046%29.jpg,40589,http://commons.wikimedia.org/wiki/Category:Square_de_la_Raffinerie-Say,parks,natural
f8e7976418781f89,http://upload.wikimedia.org/wikipedia/commons/3/37/Euonymus_alatus5.jpg,186080,http://commons.wikimedia.org/wiki/Category:Osaka_Prefectural_Flower_Garden,garden,natural
70f4567b72bfc182,https://upload.wikimedia.org/wikipedia/commons/5/57/Parque_Los_Caobos_017.jpg,73349,http://commons.wikimedia.org/wiki/Category:Parque_Los_Caobos,parks,natural
1b34218dcb9000b7,https://upload.wikimedia.org/wikipedia/commons/2/2f/Applecross_Bay._-_panoramio_%282%29.jpg,95257,http://commons.wikimedia.org/wiki/Category:Applecross_Bay,ocean area ,natural
baa87a08368dd531,https://upload.wikimedia.org/wikipedia/commons/7/7f/Ponte_Herc%C3%ADlio_Luz_-_panoramio_%281%29.jpg,63584,http://commons.wikimedia.org/wiki/Category:Herc%C3%ADlio_Luz_Bridge,bridge,human-made
077f7d4dc7a0855c,https://upload.wikimedia.org/wikipedia/commons/8/81/Mauritius_Old-Post-Office-01.jpg,39123,http://commons.wikimedia.org/wiki/Category:Mauritius_Postal_Museum,museum,human-made
fda31a0b069e07e0,https://upload.wikimedia.org/wikipedia/commons/5/5a/Piazza_Bovio_020.jpg,87461,http://commons.wikimedia.org/wiki/Category:Piazza_Bovio,square,human-made
ab6c494bd857b3af,https://upload.wikimedia.org/wikipedia/commons/b/ba/Canebrake_ER0062_%2832%29_%2826193174844%29.jpg,184915,http://commons.wikimedia.org/wiki/Category:Canebrake_Ecological_Reserve,parks,natural
4af816141f0a52c3,http://upload.wikimedia.org/wikipedia/commons/3/3a/Joruriji_Kizugawa_Kyoto_pref_Japan02s3.jpg,126990,http://commons.wikimedia.org/wiki/Category:Joururiji,buddhist temple,human-made
9c5c3345b1ba9ded,https://upload.wikimedia.org/wikipedia/commons/a/af/%D0%9E%D1%81%D0%B5%D0%BD%D0%BD%D0%B8%D0%B9_%D0%B2%D0%B8%D0%B4_%D0%B2_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%B8%D0%B8.jpg,159392,http://commons.wikimedia.org/wiki/Category:Alexandria_Park,parks,natural
dece8586d460dfee,https://upload.wikimedia.org/wikipedia/commons/a/a4/Cafe_tables%2C_Exeter_Cathedral_Yard_-_geograph.org.uk_-_665248.jpg,74518,http://commons.wikimedia.org/wiki/Category:Exeter_Cathedral,church,human-made
ed9eb7a8f84f30a9,https://upload.wikimedia.org/wikipedia/commons/c/ce/Bregenzerwaldbahn_20180818_07.jpg,186162,http://commons.wikimedia.org/wiki/Category:Bregenzerwaldbahn,museum,human-made
8794ce41af584d99,https://upload.wikimedia.org/wikipedia/commons/7/7f/Anzegem_Communal_Cemetery_-17.JPG,28034,http://commons.wikimedia.org/wiki/Category:Anzegem_Communal_Cemetery,cemetery,human-made
a783a911665a60d3,https://upload.wikimedia.org/wikipedia/commons/b/bb/Bourne_and_Hollingsworth%2C_Fitzrovia%2C_London_%286504548671%29.jpg,56957,http://commons.wikimedia.org/wiki/Category:Fitzrovia,city,human-made
9cfa8d18d2c80505,https://upload.wikimedia.org/wikipedia/commons/3/39/Starr_011009-0008_Argyroxiphium_sandwicense_subsp._macrocephalum.jpg,173828,http://commons.wikimedia.org/wiki/Category:Haleakal%C4%81,volcano,natural
a6b490d7afe72525,http://upload.wikimedia.org/wikipedia/commons/1/1c/Mechelen_OLV_over_de_Dijle_Crucifixion.JPG,78558,"http://commons.wikimedia.org/wiki/Category:Mechelen,_Church_of_Our_Lady_across_the_river_Dijle",church,human-made
32308b1ba80db213,https://upload.wikimedia.org/wikipedia/commons/1/16/Quebrada_de_los_Cuervos._-_panoramio_-_Gerardo_Silveira_%281%29.jpg,75009,http://commons.wikimedia.org/wiki/Category:Quebrada_de_los_Cuervos,parks,natural
a52c2010a290b4d1,https://upload.wikimedia.org/wikipedia/commons/1/1c/Foz_do_Igua%C3%A7u_-_panoramio_%2818%29.jpg,73300,http://commons.wikimedia.org/wiki/Category:Iguazu_Falls,waterfall,natural
0a3762a7ce1e30dd,https://upload.wikimedia.org/wikipedia/commons/c/ca/DITIB-Zentralmoschee_K%C3%B6ln_-_Oktober_2018-8531.jpg,36601,http://commons.wikimedia.org/wiki/Category:DITIB-Zentralmoschee_K%C3%B6ln,mosque,human-made
bfa36901e62eca94,https://upload.wikimedia.org/wikipedia/commons/2/27/Turista_no_Parque_Metropolitano_de_Pitua%C3%A7u.jpg,128360,http://commons.wikimedia.org/wiki/Category:Parque_Metropolitano_de_Pitua%C3%A7u,parks,natural
f8db0210112a545e,https://upload.wikimedia.org/wikipedia/commons/2/23/RastociSJ_%2849%29.JPG,122614,"http://commons.wikimedia.org/wiki/Category:Wooden_church_of_the_Archangels_in_R%C4%83stoci,_S%C4%83laj",church,human-made
a6cdf326a8f91981,https://upload.wikimedia.org/wikipedia/commons/c/cf/SorgenteAdigeFalsa.JPG,95079,http://commons.wikimedia.org/wiki/Category:Adige,river,natural
eda6d6d798dfc5b3,https://upload.wikimedia.org/wikipedia/commons/2/29/Igrexa_Taranc%C3%B3n_10.jpg,73949,"http://commons.wikimedia.org/wiki/Category:Church_of_Nuestra_Se%C3%B1ora_de_la_Asunci%C3%B3n,_Taranc%C3%B3n",church,human-made
7dfc3924ec692756,https://upload.wikimedia.org/wikipedia/commons/9/9f/Hadrian%27s_Wall_Path_-_geograph.org.uk_-_207960.jpg,23209,http://commons.wikimedia.org/wiki/Category:Hadrian's_Wall_Path,trail,natural
b7ee66e007c20ee2,https://upload.wikimedia.org/wikipedia/commons/5/56/2012_06_30_Veltrubsky_luh_055.JPG,92336,http://commons.wikimedia.org/wiki/Category:Veltrubsk%C3%BD_luh,parks,natural
24e860a5042f9f19,https://upload.wikimedia.org/wikipedia/commons/1/1e/Santu%C3%A1rio_de_Nossa_Senhora_do_Bom_Despacho_%2811%29.jpg,92338,http://commons.wikimedia.org/wiki/Category:Santu%C3%A1rio_de_Nossa_Senhora_do_Bom_Despacho,church,human-made
ac97d48984c9a906,https://upload.wikimedia.org/wikipedia/commons/a/ac/High_Meadow_at_Cascade_Head_-_panoramio.jpg,199575,http://commons.wikimedia.org/wiki/Category:Cascade_Head_Experimental_Forest,parks,natural
123d9b69422b0c7b,https://upload.wikimedia.org/wikipedia/commons/9/9c/Diamond_Head_Volcanic_Cone%2C_Honolulu_%28503263%29_%2817246211086%29.jpg,107611,http://commons.wikimedia.org/wiki/Category:Diamond_Head,mountain,natural
0e80e4c12c90e094,https://upload.wikimedia.org/wikipedia/commons/8/8e/St._Johns_River_-_panoramio_%284%29.jpg,170295,http://commons.wikimedia.org/wiki/Category:St._Johns_River,river,natural
8999ca81b34649be,https://upload.wikimedia.org/wikipedia/commons/7/76/Saint-Martin-du-Canigou%2C_Casteil_05.jpg,113589,http://commons.wikimedia.org/wiki/Category:Abbaye_Saint-Martin_du_Canigou,church,human-made
96ad3985048d49af,https://upload.wikimedia.org/wikipedia/commons/a/a3/Small_Lake_at_Naigu_Stone_Forrest_-_panoramio.jpg,162600,http://commons.wikimedia.org/wiki/Category:Shilin_(Stone_Forest),parks,natural
27f72f2e27d49427,https://upload.wikimedia.org/wikipedia/commons/5/57/ETH-BIB-Valle_hermoso%2C_Metzgerei-Dia_247-01143.tif,138982,http://commons.wikimedia.org/wiki/Category:Media_contributed_by_the_ETH-Bibliothek,library,human-made
01bf9a05416a1be5,http://upload.wikimedia.org/wikipedia/commons/3/36/Palamuse_kiriku_kantsel.jpg,7854,http://commons.wikimedia.org/wiki/Category:Palamuse_Church,church,human-made
787f3e7d577d1217,https://upload.wikimedia.org/wikipedia/commons/b/b3/Church_Sainte-Anne_of_Le_Havre_%28France%29.JPG,39680,http://commons.wikimedia.org/wiki/Category:%C3%89glise_Sainte-Anne_(Le_Havre),church,human-made
cdecbfdfff9b54d1,https://upload.wikimedia.org/wikipedia/commons/0/0d/Ahmedabad_-_Sidi_Saiyyed_Mosque_3.jpg,148851,http://commons.wikimedia.org/wiki/Category:Sidi_Saiyyed_Mosque,mosque,human-made
23644df195e31bb8,https://upload.wikimedia.org/wikipedia/commons/9/9e/Ulm_-_panoramio_-_Richard_Mayer.jpg,30431,http://commons.wikimedia.org/wiki/Category:Pauluskirche_(Ulm),church,human-made
